age,gender,maritalstatus,education,occupation,annualincome,homeowner,state,monthlybilledamount,totalminsusedinlastmonth,unpaidbalance,numberofmonthunpaid,numberofcomplaints,numdayscontractequipmentplanexpiring,penaltytoswitch,calldroprate,callfailurerate,percentagecalloutsidenetwork,totalcallduration_mean,totalcallduration_std,totalcallduration_min,totalcallduration_max,avgcallduration_mean,avgcallduration_std,avgcallduration_min,avgcallduration_max,churn
22,Male,Single,High School or below,Others,198908,Yes,PA,71,159,10,1,0,60,439,0.04,0.03,0.12,3010.5,3266.126222300663,701,5320,683.0,25.45584412271571,665,701,0
25,Male,Married,High School or below,Others,3865,Yes,NJ,42,259,45,3,2,29,115,0.07,0.02,0.65,4550.0,367.6955262170047,4290,4810,658.0,80.61017305526642,601,715,0
55,Female,Married,Bachelor or equivalent,Technology Related Job,114766,Yes,NY,100,456,60,1,3,48,287,0.06,0.03,0.11,4532.0,1039.4469683442248,3797,5267,755.5,4.949747468305833,752,759,0
43,Male,Married,Bachelor or equivalent,Others,56852,Yes,SC,21,361,190,3,1,39,151,0.05,0.03,0.39,3959.5,1362.594767346477,2996,4923,909.0,125.86500705120545,820,998,0
45,Female,Single,Bachelor or equivalent,Others,111809,Yes,NC,111,461,225,5,3,8,327,0.01,0.03,0.93,4567.5,1864.6405819889258,3249,5886,690.5,211.4249275747777,541,840,0
47,Female,Married,Master or equivalent,Others,166767,Yes,MO,82,60,10,7,0,78,4,0.04,0.03,0.46,3112.0,1677.2572849744906,1926,4298,750.5,153.4421715174808,642,859,0
77,Male,Married,Master or equivalent,Others,27667,Yes,NE,20,257,25,5,1,96,176,0.03,0.03,0.91,4815.5,744.5834405894345,4289,5342,751.0,196.5756851698602,612,890,0
12,Male,Single,PhD or equivalent,Technology Related Job,82625,No,MD,111,356,60,7,2,66,352,0.06,0.03,0.44,1736.0,1690.7516080134303,511,3665,717.6666666666666,276.6845375754369,511,1032,1
67,Female,Single,High School or below,Others,24711,No,NE,31,262,190,1,1,57,216,0.06,0.03,0.73,4474.0,1186.5251788310268,3635,5313,894.5,236.88077169749343,727,1062,0
69,Male,Married,High School or below,Others,79668,Yes,MD,2,361,225,3,2,26,393,0.01,0.03,0.26,2961.0,1682.914139223983,1771,4151,640.5,71.4177848998413,590,691,0
72,Male,Married,High School or below,Others,134625,Yes,IL,93,461,10,5,3,96,69,0.05,0.03,0.79,3111.0,2494.67272402614,1347,4875,641.0,45.254833995939045,609,673,0
34,Female,Single,High School or below,Others,245526,Yes,IN,31,158,25,3,0,14,241,0.03,0.03,0.25,1494.0,1145.512985522207,684,2304,401.0,83.43860018001261,342,460,0
36,Male,Single,High School or below,Technology Related Job,50483,Yes,CT,2,257,60,5,2,84,417,0.07,0.03,0.78,4010.0,2664.378351510911,2126,5894,845.0,193.74725804511402,708,982,0
24,Female,Single,Bachelor or equivalent,Others,242569,Yes,IA,42,163,190,7,0,75,281,0.06,0.03,0.06,2957.6666666666665,1743.4002217888276,1256,4740,964.0,289.53238160868983,677,1256,1
26,Female,Married,Bachelor or equivalent,Others,47527,No,CT,13,262,225,1,1,44,458,0.02,0.03,0.59,3883.5,193.04015126392747,3747,4020,661.5,123.74368670764582,574,749,0
56,Male,Single,Bachelor or equivalent,Others,158427,Yes,FL,71,459,240,7,3,63,130,0.0,0.03,0.05,2765.0,24.041630560342615,2748,2782,552.5,4.949747468305833,549,556,0
58,Female,Single,Master or equivalent,Technology Related Job,213385,Yes,AK,42,58,25,1,0,32,306,0.04,0.03,0.58,1730.5,934.0880579474293,1070,2391,833.5,334.46150750123695,597,1070,0
61,Female,Married,Master or equivalent,Technology Related Job,18342,Yes,UT,12,157,60,3,1,1,483,0.07,0.03,0.11,3803.5,710.6423150924803,3301,4306,633.5,118.08683245815344,550,717,0
48,Male,Married,High School or below,Others,210428,Yes,AK,53,63,190,5,0,93,347,0.07,0.03,0.4,4731.0,642.0529573173851,4277,5185,797.5,81.31727983645297,740,855,0
79,Female,Married,High School or below,Others,71328,Yes,AR,111,260,205,3,1,11,19,0.05,0.0,0.85,3699.5,685.1864709697645,3215,4184,1058.5,17.67766952966369,1046,1071,0
13,Female,Single,High School or below,Others,126286,No,VA,82,359,240,5,2,81,195,0.0,0.03,0.38,5852.5,1163.1906550518706,5030,6675,835.5,166.17009357883867,718,953,0
15,Male,Married,High School or below,Technology Related Job,181243,Yes,RI,52,459,25,7,3,50,371,0.04,0.03,0.91,1550.0,943.2804461028544,883,2217,663.0,311.1269837220809,443,883,0
17,Male,Single,High School or below,Technology Related Job,236201,Yes,NY,23,58,60,1,1,19,48,0.0,0.03,0.45,3732.3333333333335,4542.120356544214,1079,8977,809.3333333333334,305.6506720642592,539,1141,0
33,Male,Married,Bachelor or equivalent,Others,234230,Yes,WI,31,61,170,7,3,60,408,0.02,0.0,0.66,3133.0,2003.9406178826757,1716,4550,550.5,293.4493141924172,343,758,0
35,Male,Single,Bachelor or equivalent,Others,39187,Yes,SD,2,161,205,1,0,29,84,0.05,0.0,0.19,4488.0,1019.6479784710016,3767,5209,702.0,72.12489168102785,651,753,0
37,Female,Married,Bachelor or equivalent,Others,94145,Yes,ND,92,260,240,3,2,98,260,0.01,0.03,0.72,2301.5,540.9366876077089,1919,2684,543.0,135.7645019878171,447,639,0
40,Female,Single,Master or equivalent,Technology Related Job,149102,No,MT,63,359,25,5,3,68,437,0.05,0.03,0.25,3628.5,692.25753878163,3139,4118,725.0,138.59292911256333,627,823,0
55,Female,Married,High School or below,Others,147131,Yes,TX,71,363,135,3,1,8,297,0.07,0.0,0.46,4012.0,1422.6988437473335,3006,5018,802.0,284.2569260369921,601,1003,0
58,Female,Single,High School or below,Others,202088,Yes,OK,41,462,170,5,3,78,473,0.02,0.0,0.99,4934.0,1600.8897526063436,3802,6066,822.0,267.28636328851496,633,1011,1
60,Male,Married,High School or below,Others,7046,Yes,NH,12,61,205,7,0,47,149,0.06,0.0,0.52,3666.5,615.8900064134829,3231,4102,781.5,344.36100243784864,538,1025,0
62,Male,Single,High School or below,Others,62003,Yes,MA,103,161,240,1,1,16,325,0.02,0.03,0.05,3357.0,2872.267745179756,1326,5388,469.0,288.4995667241114,265,673,0
64,Male,Married,High School or below,Technology Related Job,116961,Yes,IN,74,260,25,4,2,86,2,0.05,0.03,0.58,3666.0,722.6631303726516,3155,4177,811.5,33.23401871576773,788,835,0
12,Male,Single,High School or below,Others,114990,Yes,NM,81,263,135,1,1,26,362,0.07,0.0,0.79,4505.5,1232.4871196081524,3634,5377,699.0,38.18376618407357,672,726,0
14,Female,Married,Bachelor or equivalent,Others,169947,Yes,MN,52,363,170,3,2,95,38,0.03,0.0,0.32,4070.0,4084.2487681334983,1182,6958,792.5,284.9640328181787,591,994,0
16,Female,Single,Bachelor or equivalent,Others,224905,Yes,KS,23,462,205,5,3,65,214,0.06,0.0,0.86,1801.0,941.3538123362544,1218,2887,1079.0,312.6067817562504,721,1298,0
32,Female,Married,Master or equivalent,Others,222934,Yes,NC,31,465,65,3,2,5,74,0.0,0.01,0.07,3038.0,721.2489168102785,2528,3548,611.5,28.991378028648448,591,632,0
34,Female,Single,Master or equivalent,Others,27891,Yes,MO,1,65,100,5,3,75,251,0.04,0.01,0.6,3794.6666666666665,2185.4995615038074,1293,5333,829.0,407.7168134870084,528,1293,1
36,Female,Married,PhD or equivalent,Others,82848,No,LA,92,164,135,7,0,44,427,0.0,0.0,0.13,4233.0,741.0479066835018,3709,4757,727.5,282.13560569343247,528,927,1
39,Male,Single,High School or below,Others,137806,Yes,HI,63,263,170,1,1,13,103,0.03,0.0,0.66,3663.0,1305.3191180703668,2740,4586,784.0,182.43354954612926,655,913,1
69,Female,Single,High School or below,Technology Related Job,248706,Yes,ID,1,460,185,7,3,32,276,0.02,0.0,0.12,3009.0,73.53910524340094,2957,3061,879.5,198.69700551341987,739,1020,1
57,Male,Single,High School or below,Others,190792,Yes,MD,41,366,65,1,1,23,140,0.01,0.01,0.4,4892.5,5118.745989009418,1273,8512,790.5,218.4959953866432,636,945,0
59,Male,Married,High School or below,Others,245750,Yes,IL,12,465,100,3,2,92,316,0.05,0.01,0.93,1421.0,751.4073462510198,849,2272,662.0,248.51358111781335,380,849,0
61,Female,Single,High School or below,Others,50707,Yes,CA,103,65,135,5,0,62,492,0.0,0.0,0.46,4072.5,2331.331057572047,2424,5721,963.5,351.4320702497141,715,1212,0
63,Female,Single,High School or below,Others,105665,No,WV,74,164,170,7,1,31,168,0.04,0.0,0.99,2933.0,1558.4633457351508,1831,4035,708.5,139.30003589374985,610,807,0
26,Male,Married,Bachelor or equivalent,Technology Related Job,216565,Yes,WY,12,361,185,5,2,50,341,0.02,0.0,0.45,3868.5,1844.8415921157025,2564,5173,643.5,3.5355339059327378,641,646,0
13,Female,Married,Bachelor or equivalent,Others,158651,Yes,CT,52,267,65,7,1,41,205,0.01,0.01,0.74,4735.0,2206.1731573020284,3175,6295,767.0,186.67619023324855,635,899,0
15,Male,Married,Master or equivalent,Others,213608,Yes,WY,23,366,100,1,2,10,381,0.05,0.01,0.27,2941.5,765.796644025031,2400,3483,648.0,67.88225099390856,600,696,1
17,Male,Single,Master or equivalent,Others,18566,Yes,TX,114,465,135,3,3,80,57,0.01,0.0,0.8,3591.5,1139.149024491528,2786,4397,828.0,383.2518754031088,557,1099,0
48,Female,Married,PhD or equivalent,Technology Related Job,129466,Yes,UT,52,162,150,1,0,98,230,0.07,0.01,0.25,3893.0,3401.1836175072935,1488,6298,821.5,109.60155108391487,744,899,0
50,Female,Married,High School or below,Technology Related Job,184424,No,OR,22,261,185,3,2,68,406,0.03,0.0,0.78,4693.0,3239.963271396761,2402,6984,982.0,257.3868683519033,800,1164,0
38,Male,Married,High School or below,Others,126510,No,VT,63,167,65,5,0,59,270,0.02,0.01,0.07,2032.6666666666667,1516.4565055857465,617,3633,612.6666666666666,6.658328118479402,605,617,0
40,Female,Single,High School or below,Others,181467,Yes,OR,34,266,99,7,1,28,446,0.06,0.01,0.6,2326.5,2027.2751416618316,893,3760,822.5,99.7020561473032,752,893,0
70,Male,Single,High School or below,Technology Related Job,42368,Yes,RI,92,463,114,5,3,47,118,0.04,0.01,0.06,1478.0,1488.7501469353413,606,3197,625.3333333333334,17.214335111567138,606,639,0
72,Male,Married,High School or below,Technology Related Job,97325,Yes,NY,62,63,149,7,0,16,295,0.07,0.01,0.59,4179.5,2270.519874390004,2574,5785,790.5,95.45941546018392,723,858,0
75,Female,Single,Bachelor or equivalent,Technology Related Job,152283,Yes,MS,33,162,184,1,1,85,471,0.03,0.0,0.12,1909.5,347.18942956259485,1664,2155,775.0,80.61017305526642,718,832,0
62,Male,Single,Bachelor or equivalent,Others,94369,Yes,NY,74,68,64,3,0,77,335,0.02,0.01,0.4,4892.0,960.2510088513316,4213,5571,764.5,231.22391744800103,601,928,0
25,Female,Single,Bachelor or equivalent,Technology Related Job,205269,Yes,ND,12,265,79,1,1,95,7,0.01,0.02,0.86,4637.5,860.5489527040284,4029,5246,663.0,11.313708498984761,655,671,0
27,Female,Married,Master or equivalent,Technology Related Job,10226,Yes,NE,102,364,114,3,2,65,184,0.04,0.01,0.39,5272.0,2102.9355672487923,3785,6759,797.5,236.88077169749343,630,965,0
29,Male,Single,Master or equivalent,Technology Related Job,65184,Yes,ME,73,463,149,5,3,34,360,0.0,0.01,0.92,4861.0,998.4347750354051,4155,5567,605.5,17.67766952966369,593,618,0
31,Male,Married,PhD or equivalent,Technology Related Job,120141,Yes,ID,44,63,184,0,1,3,36,0.04,0.0,0.45,4571.0,333.75440072005046,4335,4807,628.0,132.93607486307093,534,722,1
19,Female,Married,High School or below,Others,62227,No,ME,84,468,64,2,3,95,400,0.03,0.01,0.74,1840.5,686.6006845321376,1355,2326,516.0,91.92388155425118,451,581,0
49,Male,Married,High School or below,Technology Related Job,173128,Yes,MA,22,165,79,7,0,13,72,0.01,0.02,0.19,3927.3333333333335,4296.0922165769825,249,8649,625.0,357.6814224977305,249,961,0
51,Male,Single,High School or below,Technology Related Job,228085,Yes,IN,113,265,114,1,1,82,249,0.05,0.01,0.72,2071.0,,2071,2071,517.0,,517,517,0
53,Female,Married,High School or below,Technology Related Job,33043,Yes,CT,84,364,149,4,3,52,425,0.0,0.01,0.26,3263.0,8.48528137423857,3257,3269,466.0,1.4142135623730951,465,467,0
56,Female,Single,High School or below,Technology Related Job,88000,Yes,WI,55,463,184,6,0,21,101,0.04,0.0,0.79,2520.3333333333335,1711.1228282427107,1003,4375,661.6666666666666,300.6764595596625,436,1003,0
72,Female,Married,Bachelor or equivalent,Others,86029,Yes,KS,62,467,44,3,2,62,461,0.06,0.02,0.0,2046.0,272.94321753800733,1853,2239,681.5,91.21677477306463,617,746,0
74,Female,Single,Bachelor or equivalent,Technology Related Job,140986,No,FL,33,66,79,5,0,31,138,0.02,0.01,0.53,3490.5,4391.840217949647,385,6596,663.5,393.85847712090697,385,942,0
76,Male,Married,Bachelor or equivalent,Technology Related Job,195944,Yes,AL,4,165,114,7,1,0,314,0.05,0.01,0.06,4049.5,1040.1540751254115,3314,4785,729.5,95.45941546018392,662,797,0
78,Male,Single,Master or equivalent,Technology Related Job,901,Yes,UT,95,265,149,2,2,70,490,0.01,0.01,0.59,2134.5,365.57420587344507,1876,2393,511.5,160.51323932934628,398,625,0
26,Male,Married,High School or below,Others,248930,Yes,HI,102,268,9,7,1,10,350,0.03,0.02,0.8,2660.0,1295.419623133755,1744,3576,737.5,221.32442251138937,581,894,0
28,Male,Single,High School or below,Others,53888,Yes,AZ,73,367,44,1,2,79,26,0.07,0.02,0.33,4974.5,1400.7785335305507,3984,5965,829.0,236.17366491630688,662,996,0
30,Female,Married,High School or below,Technology Related Job,108845,Yes,VA,44,467,79,3,3,49,203,0.02,0.01,0.86,6070.0,2063.3375875023457,4611,7529,952.0,282.842712474619,752,1152,0
32,Female,Single,High School or below,Technology Related Job,163803,No,RI,15,66,114,6,0,18,379,0.06,0.01,0.39,4563.0,446.89148570989806,4247,4879,709.5,146.37110370561533,606,813,0
48,Female,Married,High School or below,Others,161832,No,CA,22,69,224,3,3,59,239,0.0,0.03,0.6,3900.0,1851.2055531463814,2591,5209,865.5,3.5355339059327378,863,868,0
50,Female,Single,Bachelor or equivalent,Others,216789,Yes,WV,113,169,9,5,0,28,415,0.04,0.02,0.13,1604.0,867.7597593804405,602,2107,481.0,104.7902667235846,420,602,0
53,Female,Married,Bachelor or equivalent,Technology Related Job,21746,Yes,SD,84,268,44,7,1,97,91,0.07,0.02,0.67,3688.5,3438.6602769101805,1257,6120,821.5,569.2209588551708,419,1224,0
55,Male,Married,Bachelor or equivalent,Technology Related Job,76704,Yes,NC,55,367,79,2,3,67,268,0.03,0.01,0.2,3738.3333333333335,2294.067203316706,1374,5955,1002.0,357.50944043479467,661,1374,0
71,Male,Married,Master or equivalent,Others,74733,Yes,WY,62,371,189,7,1,7,128,0.05,0.03,0.41,1937.3333333333333,1601.1984053618507,533,3681,529.3333333333334,208.52417925347012,319,736,0
73,Male,Single,Master or equivalent,Others,129690,Yes,TX,33,470,224,1,2,76,304,0.0,0.03,0.94,4341.5,3110.5627304396226,2142,6541,720.0,8.48528137423857,714,726,0
75,Male,Single,PhD or equivalent,Others,184648,No,OH,4,69,9,3,0,46,480,0.04,0.02,0.47,1613.0,241.83051916579925,1442,1784,418.0,87.68124086713189,356,480,0
77,Female,Married,High School or below,Technology Related Job,239605,Yes,NV,95,168,44,6,1,15,157,0.0,0.02,0.0,4581.5,928.4312036979369,3925,5238,607.0,66.46803743153546,560,654,0
79,Female,Single,High School or below,Technology Related Job,44563,Yes,MA,65,268,79,0,2,84,333,0.03,0.01,0.53,3627.0,2635.9201429481886,1072,6337,948.3333333333334,108.68455885420583,868,1072,0
27,Female,Married,High School or below,Others,42592,Yes,PA,73,271,189,5,1,25,193,0.05,0.03,0.74,2192.0,565.685424949238,1792,2592,772.0,175.36248173426378,648,896,0
29,Female,Single,High School or below,Others,97549,Yes,NJ,44,370,224,7,2,94,369,0.01,0.03,0.27,2349.0,2235.8716421118634,768,3930,619.0,513.3595231414336,256,982,1
31,Male,Married,High School or below,Others,152506,Yes,MN,15,470,9,1,3,64,45,0.05,0.02,0.8,1519.5,733.2697320904498,1001,2038,328.5,111.01576464628796,250,407,0
34,Male,Single,Bachelor or equivalent,Technology Related Job,207464,No,IA,105,69,44,4,0,33,222,0.0,0.02,0.33,3408.0,4730.544366138003,63,6753,453.5,552.2503961066936,63,844,0
64,Female,Single,Bachelor or equivalent,Technology Related Job,68364,Yes,KY,43,266,59,1,1,51,394,0.06,0.02,0.79,3325.0,151.32085117392117,3218,3432,658.5,282.13560569343247,459,858,0
52,Male,Single,Bachelor or equivalent,Others,10450,Yes,MO,84,172,189,3,0,43,258,0.06,0.03,0.08,3942.5,2263.448806578139,2342,5543,688.0,145.6639969244288,585,791,0
54,Female,Married,Master or equivalent,Others,65408,Yes,LA,54,271,224,5,1,12,434,0.01,0.03,0.61,2504.6666666666665,2070.161909932007,167,4106,463.6666666666667,266.8189148717409,167,684,0
56,Female,Single,Master or equivalent,Others,120365,Yes,GA,25,370,9,0,2,81,111,0.05,0.02,0.14,5083.0,1989.7984822589447,3676,6490,908.0,244.65894629054543,735,1081,0
18,Male,Single,PhD or equivalent,Technology Related Job,231266,Yes,ID,83,67,24,5,0,0,283,0.03,0.03,0.59,2826.0,3990.910673016874,4,5648,472.5,662.559053971795,4,941,0
21,Male,Married,High School or below,Technology Related Job,36223,No,CA,54,167,59,7,1,69,459,0.07,0.02,0.12,3055.6666666666665,1655.081367586903,1205,4394,932.0,250.40567086230297,713,1205,0
76,Female,Married,High School or below,Others,228309,Yes,ID,94,72,189,1,3,61,323,0.06,0.03,0.41,6959.5,1830.6994564919714,5665,8254,817.0,11.313708498984761,809,825,0
78,Male,Single,High School or below,Others,33266,Yes,CA,65,172,224,4,1,30,499,0.02,0.03,0.94,2425.5,120.91525958289962,2340,2511,703.5,108.18733752154178,627,780,1
41,Female,Single,High School or below,Technology Related Job,144167,Yes,CT,3,369,239,1,2,48,172,0.0,0.03,0.4,4196.5,5598.164386653897,238,8155,526.5,408.0006127446379,238,815,0
43,Female,Married,High School or below,Technology Related Job,199124,No,WI,94,468,24,3,3,18,348,0.04,0.03,0.93,3863.0,2358.9082220383225,2195,5531,760.5,41.71930009000631,731,790,0
45,Male,Single,Bachelor or equivalent,Technology Related Job,4082,Yes,TN,65,67,59,6,0,87,24,0.07,0.02,0.46,7585.0,2406.9914831590077,5883,9287,883.0,209.30360723121808,735,1031,0
33,Female,Single,Bachelor or equivalent,Others,196168,Yes,WY,105,473,189,0,3,78,388,0.07,0.03,0.74,4672.5,795.4951288348659,4110,5235,716.0,43.840620433565945,685,747,0
35,Female,Married,Master or equivalent,Others,1125,Yes,TN,76,72,224,2,0,48,65,0.02,0.02,0.27,3933.3333333333335,2211.4932361039073,1417,5568,966.3333333333334,394.0067681313778,687,1417,0
65,Male,Married,Master or equivalent,Technology Related Job,112026,Yes,UT,14,269,239,7,1,66,237,0.01,0.03,0.73,2985.5,2823.4773772778844,989,4982,662.5,471.6402230514272,329,996,0
67,Female,Single,Master or equivalent,Technology Related Job,166983,Yes,OR,105,369,24,2,3,36,413,0.04,0.02,0.26,3552.0,1680.0857120992368,2364,4740,634.0,60.81118318204309,591,677,0
70,Female,Married,High School or below,Non-technology Related Job,221940,No,NH,76,468,59,4,0,5,89,0.0,0.02,0.79,4388.0,869.7413408594534,3773,5003,793.5,55.86143571373726,754,833,0
57,Male,Married,High School or below,Others,164027,No,OR,116,374,189,6,2,96,453,0.07,0.03,0.08,3903.0,89.09545442950498,3840,3966,472.0,107.48023074035522,396,548,0
20,Female,Married,High School or below,Technology Related Job,24927,Yes,RI,54,71,204,3,0,15,126,0.06,0.03,0.53,2981.5,924.1885630108176,2328,3635,842.0,93.33809511662427,776,908,0
22,Female,Single,High School or below,Technology Related Job,79884,Yes,NM,25,170,239,6,1,84,302,0.01,0.03,0.07,2026.5,273.6503243191939,1833,2220,828.0,124.45079348883236,740,916,0
24,Male,Married,High School or below,Technology Related Job,134842,Yes,MS,116,269,24,0,2,54,478,0.05,0.02,0.6,3954.5,1033.083007313546,3224,4685,790.5,207.18228688765842,644,937,0
26,Male,Married,High School or below,Non-technology Related Job,189799,Yes,KY,86,368,59,2,3,23,155,0.0,0.02,0.13,3005.0,3724.9130191187014,436,7277,510.3333333333333,130.48499275140162,434,661,1
14,Female,Married,Bachelor or equivalent,Others,131885,Yes,MS,7,274,189,4,2,14,19,0.0,0.03,0.41,2783.5,1020.3550852521881,2062,3505,549.5,48.79036790187178,515,584,1
44,Male,Single,Bachelor or equivalent,Technology Related Job,242786,No,MT,65,471,204,1,3,33,191,0.06,0.03,0.87,1436.5,1218.3449839844213,575,2298,430.5,202.93964620053913,287,574,0
46,Female,Single,Master or equivalent,Technology Related Job,47743,Yes,ME,35,70,239,4,0,2,367,0.02,0.03,0.4,3205.5,354.26049737446033,2955,3456,714.5,33.23401871576773,691,738,0
49,Female,Married,Master or equivalent,Technology Related Job,102701,Yes,HI,6,170,24,6,2,71,43,0.05,0.02,0.93,3794.5,2949.34238432909,1709,5880,633.5,292.03510063004416,427,840,0
51,Male,Single,PhD or equivalent,Non-technology Related Job,157658,Yes,AR,97,269,59,0,3,41,220,0.01,0.02,0.46,3023.0,7.0710678118654755,3018,3028,806.0,287.0853531617383,603,1009,1
67,Female,Married,High School or below,Technology Related Job,155687,Yes,MA,105,272,169,5,1,81,80,0.03,0.0,0.67,4712.5,976.5144648186222,4022,5403,852.0,67.88225099390856,804,900,0
69,Male,Single,High School or below,Technology Related Job,210644,Yes,IL,75,372,204,0,2,51,256,0.07,0.03,0.2,2241.0,2245.771137048475,653,3829,587.0,523.2590180780452,217,957,0
71,Male,Married,High School or below,Technology Related Job,15602,No,CO,46,471,239,2,0,20,432,0.02,0.03,0.73,5350.5,1867.469009113672,4030,6671,773.5,45.96194077712559,741,806,0
73,Male,Single,High School or below,Technology Related Job,70559,Yes,WI,17,70,24,4,1,89,109,0.06,0.02,0.26,5354.333333333333,4746.991714057792,954,10385,879.6666666666666,120.19290051135856,741,954,0
21,Male,Married,Bachelor or equivalent,Technology Related Job,68588,Yes,KS,25,74,134,1,3,30,469,0.0,0.0,0.48,2996.0,796.2022356160525,2433,3559,761.0,70.71067811865476,711,811,0
23,Male,Single,Bachelor or equivalent,Technology Related Job,123546,Yes,DE,115,173,169,4,1,99,145,0.03,0.0,0.01,2612.5,81.31727983645297,2555,2670,657.5,328.8046532517446,425,890,0
25,Female,Married,Bachelor or equivalent,Technology Related Job,178503,Yes,AL,86,272,204,6,2,68,321,0.07,0.03,0.54,1167.0,575.5849198858497,760,1574,773.5,19.091883092036785,760,787,1
27,Female,Single,Bachelor or equivalent,Technology Related Job,233461,Yes,TX,57,372,239,0,3,38,497,0.03,0.03,0.07,4147.5,1378.1511165325812,3173,5122,592.0,196.5756851698602,453,731,0
43,Female,Married,Master or equivalent,Technology Related Job,231490,Yes,GA,65,375,99,5,2,78,358,0.05,0.0,0.28,4424.5,3814.841084501424,1727,7122,611.0,254.55844122715712,431,791,0
45,Female,Single,High School or below,Technology Related Job,36447,Yes,AZ,35,474,134,0,3,48,34,0.0,0.0,0.81,434.0,569.9280656363574,31,837,224.5,273.6503243191939,31,418,0
48,Male,Married,High School or below,Technology Related Job,91404,Yes,VA,6,74,169,2,0,17,210,0.04,0.0,0.34,1742.6666666666667,1465.9209846827807,747,3426,704.3333333333334,341.4107985013557,373,1055,0
50,Male,Single,High School or below,Technology Related Job,146362,Yes,PA,97,173,204,4,1,86,386,0.0,0.03,0.87,3335.5,3216.628747617605,1061,5610,577.0,316.7838379715733,353,801,0
66,Male,Married,High School or below,Others,144391,Yes,CA,104,176,64,1,0,27,246,0.02,0.01,0.08,2134.0,91.92388155425118,2069,2199,808.0,411.5361466505707,517,1099,0
68,Male,Single,High School or below,Technology Related Job,199348,No,WV,75,276,99,4,1,96,423,0.05,0.0,0.61,2540.5,1081.1662684342311,1776,3305,635.0,270.1147904132612,444,826,0
70,Female,Married,High School or below,Technology Related Job,4306,Yes,SC,46,375,134,6,2,65,99,0.01,0.0,0.14,3693.0,842.8712831743646,3097,4289,923.0,210.71782079359116,774,1072,0
72,Female,Single,Bachelor or equivalent,Technology Related Job,59263,Yes,NC,17,474,169,0,0,35,275,0.04,0.0,0.67,3617.0,3483.655551285173,73,7037,566.6666666666666,432.5162810037714,73,879,0
74,Female,Married,Bachelor or equivalent,Technology Related Job,114221,Yes,MT,108,74,204,2,1,4,451,0.0,0.03,0.21,4604.0,260.2152954766495,4420,4788,920.5,51.61879502661797,884,957,0
22,Female,Single,Master or equivalent,Others,112250,Yes,TN,115,77,64,7,3,45,312,0.02,0.01,0.42,2825.0,1657.4582951012674,1653,3997,525.0,36.76955262170047,499,551,0
24,Female,Married,Master or equivalent,Technology Related Job,167207,Yes,OH,86,176,99,2,1,14,488,0.06,0.0,0.95,6614.5,419.31432124362266,6318,6911,699.0,96.16652224137046,631,767,0
27,Male,Single,PhD or equivalent,Technology Related Job,222164,No,NV,57,276,134,4,2,83,164,0.01,0.0,0.48,3126.5,679.5296167202722,2646,3607,691.0,42.42640687119285,661,721,0
29,Male,Married,High School or below,Technology Related Job,27122,Yes,MD,28,375,169,6,3,53,340,0.05,0.03,0.01,6255.5,829.4362543318202,5669,6842,784.5,34.64823227814083,760,809,0
59,Female,Married,High School or below,Non-technology Related Job,138022,Yes,MI,86,72,184,4,0,71,13,0.03,0.0,0.46,3379.5,149.19953083036154,3274,3485,762.5,153.4421715174808,654,871,0
47,Male,Married,High School or below,Technology Related Job,80108,Yes,NJ,6,478,64,6,3,62,377,0.03,0.01,0.75,3151.0,1552.8064914856584,2053,4249,559.0,210.71782079359116,410,708,0
49,Female,Single,High School or below,Technology Related Job,135066,Yes,MI,97,77,99,0,0,32,53,0.06,0.0,0.28,5426.5,2573.1615767378466,3607,7246,812.5,125.15790027001891,724,901,0
51,Female,Married,High School or below,Technology Related Job,190023,Yes,IA,68,176,134,2,1,1,229,0.02,0.0,0.81,3402.0,38.18376618407357,3375,3429,680.0,7.0710678118654755,675,685,0
13,Male,Married,High School or below,Non-technology Related Job,50924,No,KY,6,373,149,0,2,20,402,0.0,0.0,0.27,5853.5,2669.328098979217,3966,7741,719.0,104.65180361560904,645,793,0
16,Female,Single,Bachelor or equivalent,Non-technology Related Job,105881,Yes,FL,96,472,184,2,0,89,78,0.04,0.0,0.8,3610.5,1321.5825740376574,2676,4545,900.5,12.020815280171307,892,909,0
71,Male,Single,Bachelor or equivalent,Technology Related Job,47967,Yes,KY,17,378,64,4,2,80,442,0.03,0.01,0.08,2156.5,1536.5430355183678,1070,3243,805.0,374.7665940288702,540,1070,0
73,Male,Single,Master or equivalent,Technology Related Job,102924,Yes,GA,108,477,99,6,3,50,118,0.07,0.0,0.62,4498.5,970.8576105691297,3812,5185,813.0,72.12489168102785,762,864,0
36,Female,Married,Master or equivalent,Non-technology Related Job,213825,Yes,ID,46,174,114,4,1,68,290,0.05,0.01,0.07,2224.5,535.2798333582165,1846,2603,567.5,67.17514421272202,520,615,1
38,Male,Married,PhD or equivalent,Non-technology Related Job,18782,Yes,AR,16,274,149,6,2,38,467,0.01,0.0,0.6,5726.5,1573.3125881400683,4614,6839,811.5,60.10407640085654,769,854,0
40,Male,Single,High School or below,Non-technology Related Job,73740,No,WA,107,373,184,0,3,7,143,0.04,0.0,0.13,1885.0,1900.7030278294396,541,3229,539.5,2.1213203435596424,538,541,0
28,Female,Single,High School or below,Technology Related Job,15826,No,AR,28,279,64,2,2,98,7,0.04,0.01,0.42,8763.5,2923.886540206374,6696,10831,826.5,222.73863607376248,669,984,0
